==== zs_oxygen_b4_rec_20260922_205535_2.txt
SPAWN t=7.88 Roma p=[1432, -844, -95]
t=  4.48 Gena   bot          st=wander   intent=wander   p=[1130, -400, -96] wish=[-0.01, 1] goal=[1129, -270, -94] path ok=1 reach=1 i=2 n=4 len=217 endp=[1129, -270, -94] door=None comp=2120 gcomp=None mode=direct
t=  4.48 Oleg   bot          st=hunt     intent=hunt     p=[1308, -843, -96] wish=[-1, 0] goal=[1379, 420, -64] path ok=1 reach=0 i=2 n=18 len=1414 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  4.70 Oleg   bot          st=hunt     intent=hunt     p=[1266, -836, -96] wish=[-0.97, 0.23] goal=[1379, 420, -64] path ok=1 reach=0 i=2 n=18 len=1414 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  4.91 Oleg   bot          st=hunt     intent=hunt     p=[1225, -824, -96] wish=[-0.48, 0.88] goal=[1379, 420, -64] path ok=1 reach=0 i=3 n=18 len=1414 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  5.12 Oleg   bot          st=hunt     intent=hunt     p=[1204, -786, -96] wish=[-0.13, 0.99] goal=[1379, 420, -64] path ok=1 reach=0 i=3 n=18 len=1414 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  5.33 Oleg   bot          st=hunt     intent=hunt     p=[1197, -744, -96] wish=[-0.05, 1] goal=[1379, 420, -64] path ok=1 reach=0 i=4 n=18 len=1414 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  5.55 Oleg   bot          st=hunt     intent=hunt     p=[1194, -702, -96] wish=[-0.13, 0.99] goal=[1379, 420, -64] path ok=1 reach=0 i=4 n=18 len=1414 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  5.76 Oleg   bot          st=hunt     intent=hunt     p=[1186, -660, -96] wish=[-0.29, 0.96] goal=[1379, 420, -64] path ok=1 reach=0 i=4 n=18 len=1414 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  5.97 Roma   bot          st=wander   intent=wander   p=[1128, -400, -96] wish=[0.01, -1] goal=[1129, -462, -94] path ok=1 reach=1 i=3 n=6 len=457 endp=[1129, -462, -94] door=None comp=2120 gcomp=None mode=direct
t=  5.97 Oleg   bot          st=hunt     intent=hunt     p=[1176, -618, -96] wish=[-0.16, 0.99] goal=[1379, 420, -64] path ok=1 reach=0 i=5 n=18 len=1414 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  6.18 Roma   bot          st=wander   intent=wander   p=[1129, -420, -96] wish=[0.01, -1] goal=[1129, -494, -94] path ok=1 reach=1 i=3 n=6 len=457 endp=[1129, -462, -94] door=None comp=2120 gcomp=None mode=direct
t=  6.18 Oleg   bot          st=hunt     intent=hunt     p=[1169, -576, -96] wish=[-0.18, 0.98] goal=[1379, 420, -64] path ok=1 reach=0 i=6 n=18 len=1414 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  6.39 Roma   bot          st=wander   intent=wander   p=[1129, -441, -96] wish=[0.01, -1] goal=[1129, -494, -94] path ok=1 reach=1 i=3 n=6 len=457 endp=[1129, -462, -94] door=None comp=2120 gcomp=None mode=direct
t=  6.39 Oleg   bot          st=hunt     intent=hunt     p=[1159, -534, -96] wish=[-0.34, 0.94] goal=[1379, 420, -64] path ok=1 reach=0 i=1 n=13 len=894 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  6.61 Roma   bot          st=wander   intent=wander   p=[1129, -451, -96] wish=[0, 1] goal=[1193, -110, -94] path ok=1 reach=1 i=1 n=5 len=368 endp=[1193, -110, -94] door=None comp=2120 gcomp=None mode=path
t=  6.61 Oleg   bot          st=hunt     intent=hunt     p=[1149, -493, -96] wish=[0.4, 0.92] goal=[1379, 420, -64] path ok=1 reach=0 i=3 n=13 len=894 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  6.82 Roma   bot          st=wander   intent=wander   p=[1129, -434, -96] wish=[0, 1] goal=[1193, -110, -94] path ok=1 reach=1 i=1 n=5 len=368 endp=[1193, -110, -94] door=None comp=2120 gcomp=None mode=path
t=  6.82 Oleg   bot          st=hunt     intent=hunt     p=[1150, -452, -96] wish=[-0.07, 1] goal=[1379, 420, -64] path ok=1 reach=0 i=3 n=13 len=894 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  7.03 Roma   bot          st=wander   intent=wander   p=[1129, -413, -96] wish=[0, 1] goal=[1193, -110, -94] path ok=1 reach=1 i=1 n=5 len=368 endp=[1193, -110, -94] door=None comp=2120 gcomp=None mode=path
t=  7.03 Oleg   bot          st=hunt     intent=hunt     p=[1146, -415, -96] wish=[0.41, 0.91] goal=[1379, 420, -64] path ok=1 reach=0 i=4 n=13 len=894 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
